origin,visit
600957,1
600988,1
600989,3
601024,4
601097,6
601279,6
601347,2
601569,4
601771,5
601786,2
601799,5
602016,6
602714,1
602840,6
602948,5
603299,2
603466,6
603611,1
603618,4
604128,1
604254,3
604288,5
604297,6
604397,6
605198,2
605317,6
605336,2
605433,6
605704,5
605771,3
606085,5
606339,4
606403,4
606569,6
606767,6
607014,5
607266,3
607333,6
607403,1
607648,3
608391,2
608395,3
608503,4
608534,1
608922,4
608972,12
609261,2
609319,4
609425,5
609432,3
609779,1
610293,2
610695,2
610758,8
610848,9
610914,5
611021,2
611669,3
611769,4
611853,2
612058,2
612274,4
612315,6
612370,2
612378,3
612606,6
612668,3
612686,2
612786,5
612800,2
612890,5
612984,5
613011,1
613292,4
613531,2
613802,3
613880,5
613909,5
614022,1
614332,6
614457,5
614480,6
614789,4
614841,1
614866,2
615250,6
615290,5
615432,1
616181,4
616536,1
616750,5
616777,1
617020,5
617753,4
617795,1
618108,5
618445,5
618800,5
618934,3
619683,4
619685,1
619869,4
620056,3
620319,2
620556,4
620751,1
620825,4
620835,2
621105,2
621369,6
621406,4
621428,5
621463,6
621724,4
621900,2
622408,4
622434,3
622483,1
622499,1
623316,4
623407,3
624217,3
624414,4
624943,2
624994,4
625274,6
625393,5
625402,6
625549,2
625818,9
625985,3
626282,2
626288,6
626858,4
626980,6
627063,3
627240,1
627586,4
627670,5
627692,3
627753,11
628163,4
628240,4
628961,3
628978,4
629035,3
629174,3
629273,3
629518,6
629677,3
629818,1
630645,1
630876,1
631173,1
631744,1
632167,1
632215,5
632283,1
632396,1
632588,4
632598,4
632795,1
632795,5
632822,1
632930,1
632941,2
632983,6
633232,3
633307,6
633496,3
633625,4
634536,5
634573,1
634595,1
634721,5
634752,4
635448,4
635564,5
635891,7
636182,10
636306,5
636686,3
637027,2
637067,6
637151,2
637548,3
637729,5
637764,3
637915,6
638047,6
638106,1
638828,3
638907,4
638924,1
638932,3
638939,6
639034,1
639512,5
639686,5
639768,5
639800,4
639882,1
639968,4
640238,5
640706,5
640743,1
640789,6
640939,1
641224,2
641712,1
641758,2
641763,6
641844,2
642503,2
642763,6
642811,6
642909,7
642921,5
643059,1
643185,5
643234,4
643299,5
643417,4
643418,3
643716,3
644014,6
644301,5
645220,1
645388,2
645468,6
645482,4
645616,1
646334,4
647221,4
647451,1
647607,4
647923,1
648181,6
648387,4
649039,5
649067,6
649367,1
649479,3
649808,3
650965,2
651135,3
651286,1
651295,1
651372,4
651418,2
651432,5
651575,1
651587,9
651947,3
652179,9
652391,1
652678,3
653093,5
653370,3
653485,6
653506,4
653750,4
654004,3
654149,2
654218,1
654230,7
654420,6
654982,1
655280,4
655310,2
655736,2
655922,1
656135,6
656224,5
656851,5
657103,6
657192,5
657209,1
657350,2
657451,5
657581,1
657870,3
658199,2
658376,3
658700,4
658839,1
659005,3
659066,2
659075,3
659546,4
659572,1
659711,5
660648,3
661140,4
661593,7
661926,1
662349,1
662416,2
662806,3
662807,8
662841,4
663285,2
663330,3
663367,3
663443,3
663523,5
663639,2
663676,1
663777,2
663931,1
663933,5
664174,2
664178,2
664332,6
664449,3
664613,3
664651,5
664652,4
664973,3
665219,6
665376,2
665400,5
665726,5
666048,1
666420,4
666930,6
666957,3
667096,5
667109,4
667714,5
667814,5
668064,3
668266,5
668278,6
668371,2
668445,1
668551,4
668552,5
668600,7
668644,6
668700,5
668884,5
669263,4
669305,8
669367,3
669393,5
669492,6
669774,3
669921,3
669978,2
670139,2
670145,3
670792,5
670960,2
670999,6
671071,6
671251,1
671493,1
671664,6
671767,4
672041,5
672116,6
672184,1
672196,4
672215,4
672325,1
672738,1
672876,6
672952,6
673018,3
673055,1
673392,1
673663,6
673963,3
674052,5
674402,4
674447,5
674481,1
674549,4
674630,3
674782,3
674927,6
674941,1
675234,5
675445,3
675968,3
676048,6
676255,3
676488,5
676688,7
676779,1
676848,4
676964,3
677061,6
677125,1
677577,2
677607,6
677986,3
678432,6
678473,4
678482,1
679457,1
679555,6
679761,2
679896,5
680329,4
680665,9
680878,5
680893,6
680946,1
681323,1
681323,3
681668,11
681816,1
682089,2
682254,7
682518,6
682690,3
682871,2
682902,2
683121,2
683322,3
683469,3
683971,4
684010,1
684513,1
685066,5
685097,1
685238,5
685307,5
685744,1
685792,6
686055,6
686078,1
686139,4
686267,6
686446,6
686832,1
687068,4
687172,1
687311,1
687680,6
687734,8
687857,2
687923,4
688795,3
688827,2
688841,1
689040,1
689174,3
689868,2
690037,2
690185,5
690190,1
690273,2
690859,1
690957,5
691575,1
691732,3
691774,4
691849,3
691866,6
692190,4
692247,6
692472,1
692684,3
693041,6
693062,1
693163,4
693778,2
694010,1
694020,1
694216,1
694853,5
694893,3
694956,4
695332,6
695375,5
695435,1
695453,6
695518,1
695653,4
695697,4
696445,5
696475,3
696534,3
696585,1
696699,5
696729,4
697008,2
697160,1
697425,5
697635,3
697658,1
697770,3
697771,6
698021,1
698173,5
698636,6
699012,2
699272,4
699446,5
699541,2
699799,1
699971,2
700438,2
700485,6
700514,8
700588,6
700589,3
701716,5
702023,2
702172,6
702819,1
703319,3
703338,6
703845,3
704101,6
704393,5
704651,6
704691,4
704852,4
705150,3
705256,5
705664,7
705691,5
706128,4
706295,6
706437,5
706548,3
706577,6
706894,6
706988,5
707061,4
707143,3
707146,5
707179,2
707250,6
707290,3
707337,3
707436,3
707575,2
707580,3
707692,3
707873,3
708258,1
708275,1
708319,5
708361,5
708701,6
708734,3
709035,1
709070,4
709855,9
710013,3
710992,3
711003,5
711527,6
711783,3
711994,3
712419,2
712687,5
712744,3
712758,2
712963,3
713135,4
713235,5
713785,1
713802,3
713986,2
714158,1
714288,6
714486,4
714511,3
714712,3
715420,2
715910,4
716221,1
716587,5
717539,5
717548,2
717595,3
717604,2
717677,3
717696,5
717811,4
717833,5
718163,1
718372,5
718393,1
718417,1
718469,5
718488,2
718587,3
718750,1
719154,5
719516,4
719568,1
719724,6
719808,3
719943,3
720011,2
720133,4
720257,6
720264,4
720342,4
720462,6
720717,2
721082,6
721124,1
721758,2
722242,2
722445,3
722572,3
722597,4
722626,4
722756,4
722931,7
723022,3
723031,5
723083,4
723908,6
724059,1
724227,1
724405,2
724588,4
724843,1
725013,6
725380,4
725702,2
725874,3
725903,5
726112,5
726675,6
726723,2
726929,6
727003,5
727201,3
727266,3
727548,2
727549,2
727844,6
728851,2
728884,3
728936,6
729043,6
729136,4
729730,6
729738,4
729848,2
729955,3
730203,1
730492,8
730717,6
731093,1
731102,4
731137,4
731219,3
731658,5
731667,1
731869,2
731964,6
732007,3
732567,6
732826,3
732867,5
733186,3
733317,3
733447,5
733751,6
733774,1
733844,4
733941,3
733991,3
734213,4
734257,1
734378,6
734843,3
734926,7
734946,1
735445,5
735481,5
735604,6
735668,1
736023,5
736055,2
736097,4
736742,4
737046,4
737116,3
737350,1
737360,6
737404,1
737460,2
737715,4
737792,6
737904,2
738327,3
738456,1
738807,5
738914,2
738927,2
738996,5
739249,3
739643,4
739969,5
740024,4
740272,6
740612,2
740638,6
740846,5
741008,4
741148,6
741446,6
741521,10
742182,6
742392,4
743374,4
743907,5
744063,5
744501,7
744777,6
745006,6
745095,2
745227,3
745249,4
745375,2
745468,4
745522,1
745871,6
746016,1
746121,1
746315,5
746479,5
746532,1
746532,3
746702,3
746722,1
746886,3
746917,6
747120,6
747205,9
747802,5
747892,3
747998,1
748078,2
748106,6
748143,5
748808,1
750213,1
750255,2
750426,2
750610,2
750901,1
751049,1
751308,4
751570,4
751803,5
751832,5
751841,8
751965,3
751992,3
752120,3
752788,4
752986,6
753075,3
753116,4
753182,5
753319,6
753497,4
753595,3
754392,6
754873,2
754947,4
755037,5
755538,1
755648,1
756288,5
756611,6
756830,4
757305,1
757517,1
757750,6
758040,5
758745,2
758810,3
758924,4
758992,2
759020,1
759289,1
759442,5
759690,4
759836,2
760161,6
760393,3
760743,2
760861,5
760866,5
760879,1
760981,2
761456,1
761829,2
761832,5
762066,13
762262,4
762340,4
762798,5
762994,1
763029,3
763371,4
763389,4
763534,5
763730,8
763916,4
764079,2
764119,4
764207,4
764454,3
764673,2
764842,5
765020,3
765503,6
765718,5
766107,1
766168,1
766177,5
766258,6
766833,5
766876,2
767071,5
767103,4
767260,3
767379,2
767631,2
767776,1
767782,1
768335,6
768404,3
768650,4
768675,1
768743,3
768862,3
769129,3
769235,5
769277,3
769332,2
769378,3
769431,5
769537,5
769604,5
770067,1
770726,1
770878,6
771055,4
771110,6
771290,4
771426,5
771460,1
771555,6
771882,3
772200,4
772398,1
772482,1
772805,3
772893,4
773106,5
773131,4
773371,6
773418,1
773612,1
773877,3
773991,2
773999,5
774265,4
774310,6
774359,2
774539,4
774774,1
774775,1
775073,5
775424,3
775453,6
775474,6
775504,3
775761,3
775779,5
775892,2
776306,2
776379,6
776678,4
777730,1
778096,2
778263,5
778447,5
778523,6
778700,1
778920,3
778954,4
779478,4
780224,5
780456,3
780598,6
780650,5
780894,2
780913,6
780925,6
781202,9
781393,5
781676,2
782138,1
782552,4
783355,4
783443,2
783702,2
784023,5
784134,6
784391,3
784846,5
785004,4
785027,4
785031,5
786047,6
786129,2
786358,6
786379,5
786479,5
786771,6
787028,1
787480,1
787530,2
787626,3
787978,1
787986,5
788583,4
788835,3
789229,3
789259,1
789386,6
789542,2
789610,6
789817,7
789841,5
789987,1
790088,2
790092,5
790529,3
790621,3
790624,3
790904,5
790992,4
791139,3
791299,2
792129,6
792367,6
792605,6
792811,4
792818,2
793019,4
793137,4
793305,3
793456,1
794042,2
794431,4
794649,5
794666,3
794788,6
795077,1
795090,4
795298,3
795382,6
795384,2
795474,6
795738,3
795792,5
795887,5
795945,4
795957,1
795997,6
796039,4
796270,6
796307,3
796551,2
796609,6
796721,6
796746,6
797269,6
797465,3
797521,3
797802,3
797963,4
798408,3
798514,1
798644,6
798735,3
799423,2
799641,5
799693,4
799749,1
800373,4
800410,2
800581,1
800943,1
801120,4
801405,8
801595,6
801717,4
801866,5
803216,2
803321,3
803479,2
803524,6
803720,1
804046,5
804158,2
804433,4
804486,2
804562,3
804612,2
804842,6
805039,4
805092,5
805261,2
805347,6
805495,5
805853,5
806363,6
806654,4
806766,5
806803,4
807023,6
807175,5
807252,5
807314,2
807379,4
807715,4
808005,6
808018,6
808076,5
808458,6
808514,2
808561,1
808625,4
809060,5
809174,6
809220,6
809483,4
809950,3
810068,2
810084,3
810150,2
810433,6
811042,2
811219,3
811447,4
811479,3
811900,2
811941,6
811991,3
811991,4
812265,6
812317,5
812398,6
812474,3
813323,5
813457,2
813661,3
813682,5
814031,1
814040,1
814970,2
815199,1
815456,1
815598,6
815667,6
816055,5
816461,5
816529,2
816563,6
816907,3
817006,6
817204,1
817842,4
817903,2
819374,2
819752,5
820296,1
820378,2
820421,1
820505,6
820668,1
820889,1
821036,1
821087,3
821103,6
821161,5
821461,4
821794,5
822205,2
822458,5
822506,6
822635,4
822764,3
822905,6
823115,1
823220,3
823281,1
823299,4
823613,1
823646,6
824046,6
824192,2
824303,1
824801,2
824905,3
825159,2
825248,2
825496,1
826961,1
827545,5
828052,1
828099,3
828386,1
828779,3
828970,3
829367,2
830141,6
830438,2
830446,7
830535,1
830594,8
830810,3
831937,5
832288,3
832327,3
832344,5
832802,3
832833,6
833166,1
833298,1
833944,5
833958,2
834202,3
834642,3
834788,4
834829,1
834955,3
835041,1
835074,6
835419,5
835420,1
835422,5
835769,3
836011,4
836276,3
836387,3
836417,2
836586,5
836880,6
837035,2
837959,1
838301,4
838692,1
838732,2
838918,2
839059,4
839186,2
839330,5
839613,1
839955,6
840019,2
840093,4
840146,5
840847,2
840971,1
841000,3
841229,5
841805,1
842129,6
842270,5
842525,6
842612,3
842806,5
842959,3
843057,3
843401,1
843438,1
843595,5
843657,6
843826,1
844640,4
844665,6
844739,1
844769,6
844933,6
845150,4
845328,5
845343,1
845348,2
845542,1
846228,3
846314,2
846638,5
847267,1
847581,1
847641,2
847648,3
847667,2
847675,4
847702,3
847704,4
848449,6
848566,6
848938,1
849381,2
849524,5
849565,6
849860,4
850007,6
850157,2
850215,4
850237,6
851002,3
851220,3
851230,2
851325,6
851592,1
851678,3
851886,2
852815,4
852974,4
853036,1
853039,2
853182,6
854290,6
854661,2
854790,3
855452,6
855925,2
856197,5
856258,1
856267,6
856642,3
856724,5
856743,6
857489,1
857532,4
857769,5
857857,1
857994,3
858048,10
858096,2
858156,5
858181,5
858380,3
858762,6
858954,6
859252,6
859300,5
859305,2
859465,5
859578,3
860218,2
860325,2
860665,1
860930,5
861271,5
861539,1
861735,6
861921,1
862060,6
862429,1
863127,2
863347,4
863851,5
864091,5
864174,6
864474,3
864621,1
864636,6
864904,6
864923,2
864965,4
865054,2
865318,3
865405,6
865488,4
865525,1
865624,4
865885,2
865896,4
866029,6
866099,5
866463,5
866899,3
867015,3
867252,3
867290,5
867359,6
867363,6
867699,4
868134,3
868170,6
868806,1
868821,5
868877,1
868959,5
869033,9
869058,4
869310,3
869344,1
869870,4
869985,4
870044,1
870048,1
870507,5
870909,6
871209,6
871308,1
871490,4
871810,1
871917,1
872156,4
872277,1
872599,4
872820,3
873016,4
873147,2
873471,4
873617,2
873746,3
874145,2
875370,1
875633,6
875681,6
875727,4
875786,5
875913,1
875935,1
876237,2
876283,5
876637,6
876786,1
877100,6
877162,5
877238,2
877440,2
877558,4
877618,3
877744,6
877770,5
878333,5
878401,1
878562,3
878584,6
878599,3
879393,3
879608,3
879694,1
879806,3
879914,4
880314,1
880504,3
880686,6
881219,4
881298,4
881312,1
881986,6
882031,7
882209,6
882258,5
882276,5
882425,1
882491,6
882606,1
882685,2
882852,3
883199,7
883291,1
883324,4
883456,3
883516,4
883686,5
883916,2
884044,1
884051,6
884131,1
884668,6
885294,2
885351,5
885363,5
885876,1
886143,3
886328,5
886865,6
886953,2
887075,4
887219,6
887273,9
887310,1
887410,4
887668,3
887721,3
888046,5
888340,2
889130,6
890246,1
890343,5
890492,4
890754,3
890785,2
891030,2
891592,5
891643,5
891704,3
891753,2
891972,3
891998,6
892307,5
892333,2
892341,4
892606,6
892740,6
892745,3
893090,13
893613,1
893631,6
893654,4
894113,5
894372,4
894531,6
894535,2
894622,6
894686,4
894839,5
894919,9
895145,8
895200,6
895384,1
895396,6
895635,4
895722,5
895737,1
896019,1
896105,6
896341,4
896837,5
896943,4
896945,3
896979,5
897559,1
897829,4
898401,6
898555,6
898733,3
898816,4
899150,4
899205,4
899283,5
899354,5
899872,4
900445,1
900851,3
900907,6
900917,4
901080,6
901130,6
901254,1
901479,5
901591,5
902062,3
902253,2
902281,1
902568,2
902784,3
903520,2
903666,3
903760,4
903839,6
904021,6
904245,5
904629,2
904630,3
904854,2
904952,4
905122,3
905168,2
905333,5
905715,5
905720,1
905761,6
906263,4
906270,4
906566,3
906992,6
907240,2
907655,5
907917,2
908649,6
908750,2
909134,6
909335,4
909404,4
909424,3
909538,3
909779,2
909797,3
910190,3
910493,1
910703,6
910722,4
910823,6
910863,3
911466,1
911552,2
911829,1
911878,6
912048,4
912565,6
912572,1
913361,2
913853,6
913893,2
914027,7
914135,1
914340,2
914741,8
914795,3
915000,6
915082,1
915161,1
915224,6
915315,4
915402,3
915593,4
915902,4
916076,1
916293,4
916506,1
917097,2
917100,4
917285,2
917709,9
917834,1
918249,3
918572,3
918989,2
919081,5
919669,2
919714,3
919842,1
919870,4
920016,1
920245,6
920274,6
921213,6
921591,1
921647,2
921758,4
921848,4
922212,5
922297,4
922358,4
922565,1
922580,1
922581,4
922698,6
922724,3
922770,1
922969,3
922995,6
923655,1
923764,3
923972,3
924189,5
924455,3
924613,2
924807,3
924863,1
925127,1
925442,2
925497,2
926030,3
926066,4
926067,5
926141,9
926405,5
926599,2
926886,1
927318,1
927530,6
927653,4
928019,5
928036,1
928073,5
928209,6
928239,4
928264,2
928599,1
928759,2
928831,2
929091,3
929118,2
929337,3
929492,3
929676,2
929744,6
929910,4
930077,6
930170,4
930219,6
930576,5
930751,6
930874,4
931021,5
931274,2
931485,5
931569,3
931746,1
932504,5
932543,5
932686,1
932891,2
932964,6
933149,1
933642,6
933846,1
934220,1
934536,5
934667,4
934685,5
934717,5
934792,4
934900,4
935548,6
935929,1
936187,1
936321,2
936436,4
936601,2
936699,4
937037,5
938228,2
938408,5
938642,1
939463,5
939466,6
939841,6
939930,5
939986,6
940198,4
940341,1
940442,2
940447,4
941008,1
941126,6
941905,5
942024,6
942354,3
942774,3
942791,4
943017,1
943667,3
943743,1
944409,4
944559,2
944711,3
945118,6
945192,1
945201,2
945317,2
945961,4
946187,2
946273,3
946371,2
946903,6
946955,1
947232,2
947358,2
947523,4
947681,4
947875,3
948058,1
948109,4
948689,3
948846,1
948938,3
949019,1
949261,5
949327,3
949622,8
949854,6
950185,6
950457,5
950504,3
950609,1
950720,3
951056,7
951162,1
951180,3
951288,4
951299,4
951396,6
951457,5
952411,2
952414,3
952463,1
953055,3
953059,4
954363,4
954399,1
954414,6
954762,4
955396,3
955664,4
956467,6
956469,2
956680,1
956963,1
956987,4
957236,6
957301,6
957573,4
957709,6
957856,1
958260,1
958366,3
958380,2
958438,2
958550,1
958824,5
958841,1
959550,6
959576,6
959689,1
959755,6
959768,1
960109,4
960314,7
960483,55
960910,3
961041,2
961425,4
961710,6
961897,1
962155,5
962182,2
962208,4
962982,2
963144,1
963227,2
963389,2
963712,6
963739,1
963843,5
963849,1
964148,4
964512,3
964582,1
964613,3
964852,1
965043,3
965325,5
965443,8
965495,2
966060,2
966086,2
966531,5
967063,6
967359,3
967445,5
968006,1
968088,1
968199,5
968362,4
969025,4
969034,4
969070,6
969460,3
969581,4
970184,3
970213,5
970315,6
970922,5
971380,5
971707,6
971903,6
972057,4
972225,3
972232,3
972272,5
972509,6
972542,2
973002,3
973417,4
973570,6
973915,7
974150,8
974465,4
974628,3
974781,3
974782,1
974825,6
974879,4
975085,5
975245,6
975318,2
975478,2
975779,2
975983,3
976150,2
976174,6
976713,2
976946,6
976968,5
977095,2
977105,4
977128,1
977268,5
977344,3
977406,6
977796,4
977863,1
978006,4
978228,6
978300,1
978576,5
978783,1
979071,1
979165,3
979191,3
979243,3
979458,3
979740,3
979893,5
980038,2
980071,2
980276,1
980933,3
981118,5
981185,5
981470,5
981512,7
981681,1
981723,1
981944,4
983031,3
983148,3
983181,6
983750,7
983771,6
984032,1
984251,3
984343,6
984392,5
984790,5
984953,6
985314,1
985369,4
985409,5
985518,2
985931,4
986493,5
986663,5
986926,1
987021,3
987174,1
987222,2
987412,3
987417,2
987478,6
987617,5
987641,5
987698,5
987796,2
987945,3
988061,3
988102,1
988156,4
988550,3
988563,6
988783,4
988864,3
988909,2
989018,6
989169,2
989283,6
989300,6
989347,2
989368,1
989968,1
990050,5
990240,4
990571,1
990667,3
990708,4
990857,4
990927,6
991141,5
991295,1
991561,1
992531,4
992634,1
992955,2
993290,4
993814,1
994226,5
994556,5
994613,4
994763,1
994916,3
995009,2
995150,3
995577,4
995778,2
995785,2
995818,3
995844,6
996190,3
996646,6
996977,2
996982,5
996993,5
997440,6
997463,2
997968,6
998281,2
998413,6
998512,6
998531,6
998554,2
998926,6
999295,6
999411,4
999742,3
1000086,5
1000111,4
1000263,6
1000437,6
1000456,4
1000622,7
1000764,1
1001181,2
1001194,4
1001232,2
1001747,2
1001774,4
1001907,2
1002273,6
1002568,1
1002751,4
1002777,1
1002875,3
1002983,2
1002996,5
1003224,5
1003617,3
1004347,5
1004470,10
1004496,5
1004538,1
1004844,5
1005100,5
1005440,4
1005447,1
1005638,6
1005708,3
1005850,1
1005968,4
1006234,1
1006269,4
1006578,6
1006726,1
1007244,1
1007319,2
1007475,1
1007784,6
1007792,1
1007794,6
1007833,2
1007867,3
1007950,2
1007957,4
1008617,5
1008766,6
1009204,2
1009359,2
1010018,3
1011064,5
1011496,4
1011550,4
1011752,6
1011753,5
1011783,3
1011902,4
1011993,1
1012092,3
1012123,2
1012286,6
1012574,4
1012666,1
1012816,2
1013515,3
1014058,2
1014082,3
1014089,6
1014167,3
1014182,1
1014399,5
1014626,1
1014805,6
1015707,6
1016555,6
1016731,1
1016745,6
1017248,1
1017514,4
1017965,1
1018019,6
1018250,4
1018337,3
1018884,6
1018948,2
1019120,2
1019198,6
1019386,4
1019463,6
1019603,1
1019701,1
1019925,5
1019986,1
1020006,4
1020021,6
1020232,5
1020248,3
1020551,4
1020641,5
1020925,3
1020975,1
1021435,4
1021524,1
1021902,3
1022061,1
1022454,6
1022706,3
1023213,5
1023426,1
1023706,6
1023859,3
1023964,5
1024071,8
1024160,5
1024613,5
1024721,1
1024727,4
1025081,6
1025268,9
1025408,4
1025783,4
1026375,4
1027187,5
1027342,1
1027343,6
1027447,1
1027467,1
1027653,6
1027814,6
1028223,5
1028356,2
1028582,2
1028658,5
1028677,3
1029090,2
1029109,2
1029131,5
1029463,4
1029668,2
1029971,4
1030342,5
1030638,6
1030861,6
1031332,4
1031443,3
1031532,4
1031542,4
1032084,5
1032113,4
1032125,6
1032255,6
1032297,7
1032404,6
1032651,2
1032945,1
1033141,4
1033428,2
1033533,7
1033812,1
1033826,5
1033843,6
1033905,1
1033960,1
1034154,3
1034561,6
1034561,1
1034942,3
1035082,4
1035158,5
1035222,1
1035249,5
1035773,4
1036222,6
1036256,6
1036382,1
1036971,3
1037129,3
1037425,1
1037546,6
1037718,6
1037721,5
1037766,2
1037872,5
1038226,2
1038297,6
1038482,1
1038843,5
1038929,2
1039616,2
1039986,3
1040059,7
1040065,2
1040102,3
1040211,1
1040369,4
1040632,1
1040761,4
1041018,3
1041061,3
1041265,3
1041294,3
1041391,2
1041669,4
1041696,4
1042247,1
1042275,3
1042659,6
1042723,2
1042828,5
1042893,5
1042961,2
1043678,4
1043725,4
1044192,4
1044813,6
1044909,6
1045049,5
1045084,3
1045139,2
1045144,2
1045595,5
1045735,4
1046095,4
1046135,4
1046191,1
1046284,1
1046396,5
1046515,1
1047152,3
1047774,5
1047908,6
1048193,6
1048459,2
1048884,6
1048919,2
1049184,1
1049471,3
1049958,1
1050137,1
1050228,6
1050275,2
1050569,5
1050648,1
1050697,3
1051529,31
1051537,5
1051597,6
1051725,4
1052349,3
1052636,3
1053093,3
1054802,1
1055367,1
1056407,1
1056640,1
1056807,6
1056971,1
1057115,3
1057289,3
1057291,2
1057568,1
1057751,4
1057810,4
1058075,4
1058181,5
1058204,1
1058233,1
1058254,6
1058307,3
1058389,5
1058722,4
1059091,3
1059160,6
1059543,5
1059555,6
1059602,5
1059720,2
1059740,5
1060225,4
1060270,3
1060992,3
1061689,1
1062311,6
1062467,3
1062494,1
1062612,4
1063167,6
1063248,5
1063651,4
1064025,5
